movement_id,voucher_no,voucher_date,movement_type,account_id,label_no,quantity,gross_weight,net_weight,stone_weight,fine_weight,purity,location_to,value,gold_rate_used,created_at,huid,item_name,category,purity_item,gross_weight_item,net_weight_item,stone_weight_item,fine_weight_item,pieces,design_code,certificate_no,supplier_id,location,slab_id,created_at_item,account_name,account_type,credit_terms,contact,slab_label,product_category,store,item_label_no,item_huid,item_item_name,item_category,item_purity,item_gross_weight,item_net_weight,item_stone_weight,item_fine_weight,item_pieces,item_design_code,item_certificate_no,item_supplier_id,item_location,item_slab_id,item_created_at,acct_account_id,customer_name,customer_type,customer_credit_terms,customer_contact
260,STORE_2_V10259,2025-09-09,SALE,23,LBL00072,,2.283,2.118,0.0,1.239,585,,7522.51,5598.46,2025-09-09,,,BANGLE,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_2,LBL00072,H288503,BANGLE LBL00072,BANGLE,585.0,2.454,2.158,0.0,1.262,1.0,DES9952,,5004.0,MAIN_STORE,18.0,2025-11-24 11:50:05.058511,23.0,Customer_23,Customer,Net 30,+918449606729
261,STORE_2_V10260,2025-09-09,SALE,43,LBL00099,,39.653,39.303,0.06,36.002,916,,233856.75,5916.16,2025-09-09,,,BRACELET,,,,,,,,,,,12,,,,,,20–40 GM,,STORE_2,LBL00099,H293818,BRACELET LBL00099,BRACELET,916.0,40.277,39.948,0.095,36.593,1.0,DES3429,,5001.0,MAIN_STORE,21.0,2025-11-24 11:50:05.142593,43.0,Customer_43,Customer,Net 15,+917093206686
262,STORE_2_V10261,2025-09-09,SALE,86,LBL00158,,47.882,47.336,0.0,43.36,916,,280669.72,5785.11,2025-09-09,,,NECKLACE,,,,,,,,,,,9,,,,,,10+ GM,,STORE_2,LBL00158,H937838,NECKLACE LBL00158,NECKLACE,916.0,50.707,50.539,0.026,46.294,1.0,DES8907,,5016.0,MAIN_STORE,13.0,2025-11-24 11:50:05.289720,86.0,Customer_86,Customer,Net 0,+918443831341
263,STORE_2_V10262,2025-09-09,SALE,119,LBL00024,,25.531,25.047,0.0,22.943,916,,130233.57,5564.96,2025-09-09,,,BRACELET,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_2,LBL00024,H458388,BRACELET LBL00024,BRACELET,916.0,25.175,24.997,0.05,22.897,1.0,DES7436,,5004.0,MAIN_STORE,20.0,2025-11-24 11:50:04.937538,119.0,Customer_119,Customer,Net 0,+919667185159
264,STORE_2_V10263,2025-09-09,SALE,115,LBL00020,,16.99,16.408,0.0,15.03,916,,90457.29,5539.38,2025-09-09,,,BANGLE,,,,,,,,,,,11,,,,,,10–20 GM,,STORE_2,LBL00020,H625600,BANGLE LBL00020,BANGLE,916.0,17.186,16.62,0.082,15.224,1.0,DES5519,,5001.0,MAIN_STORE,20.0,2025-11-24 11:50:04.928409,115.0,Customer_115,Customer,Net 0,+917857641458
265,STORE_2_V10264,2025-09-09,SALE,39,LBL00084,,5.711,5.406,0.0,4.054,750,,24495.99,5506.17,2025-09-09,,,RING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_2,LBL00084,H692960,RING LBL00084,RING,750.0,5.506,5.306,0.022,3.979,1.0,DES3459,,5005.0,MAIN_STORE,8.0,2025-11-24 11:50:05.100188,39.0,Customer_39,Customer,Net 0,+919223115272
266,STORE_2_V10265,2025-09-09,SALE,61,LBL00181,,13.086,12.867,0.032,9.65,750,,55545.06,5280.91,2025-09-09,,,NECKLACE,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_2,LBL00181,H426503,NECKLACE LBL00181,NECKLACE,750.0,14.229,14.115,0.018,10.586,1.0,DES6549,,5017.0,MAIN_STORE,11.0,2025-11-24 11:50:05.353135,61.0,Customer_61,Customer,Net 30,+919474899565
267,STORE_2_V10266,2025-09-10,SALE,22,LBL00245,,6.192,5.624,0.014,5.152,916,,32505.48,5825.51,2025-09-10,,,RING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_2,LBL00245,H773440,RING LBL00245,RING,916.0,6.796,6.501,0.122,5.955,1.0,DES7813,,5014.0,MAIN_STORE,8.0,2025-11-24 11:50:05.508729,22.0,Customer_22,Customer,Net 30,+918724674934
268,STORE_2_V10267,2025-09-10,SALE,89,LBL00126,,25.391,24.916,0.0,18.687,750,,109128.53,5536.32,2025-09-10,,,BANGLE,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_2,LBL00126,H938403,BANGLE LBL00126,BANGLE,750.0,26.752,26.291,0.0,19.718,1.0,DES7793,,5013.0,MAIN_STORE,20.0,2025-11-24 11:50:05.207763,89.0,Customer_89,Customer,Net 30,+918714513575
269,STORE_2_V10268,2025-09-10,SALE,111,LBL00007,,3.57,3.344,0.039,3.063,916,,18392.97,5472.38,2025-09-10,,,PENDANT,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_2,LBL00007,H507523,PENDANT LBL00007,PENDANT,916.0,4.247,4.175,0.046,3.824,1.0,DES5445,,5011.0,MAIN_STORE,10.0,2025-11-24 11:50:04.895925,111.0,Customer_111,Customer,Net 0,+918502020490
270,STORE_2_V10269,2025-09-10,SALE,72,LBL00158,,44.335,43.808,0.0,40.128,916,,235160.29,5352.99,2025-09-10,,,NECKLACE,,,,,,,,,,,9,,,,,,10+ GM,,STORE_2,LBL00158,H937838,NECKLACE LBL00158,NECKLACE,916.0,50.707,50.539,0.026,46.294,1.0,DES8907,,5016.0,MAIN_STORE,13.0,2025-11-24 11:50:05.289720,72.0,Customer_72,Customer,Net 15,+917232477787
271,STORE_2_V10270,2025-09-10,SALE,26,LBL00003,,4.804,4.533,0.019,4.152,916,,24957.78,5644.12,2025-09-10,,,CHAIN,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_2,LBL00003,H367865,CHAIN LBL00003,CHAIN,916.0,4.863,4.577,0.034,4.193,1.0,DES3790,,5001.0,MAIN_STORE,1.0,2025-11-24 11:50:04.884677,26.0,Customer_26,Customer,Net 15,+918513220374
272,STORE_2_V10271,2025-09-11,SALE,33,LBL00235,,3.528,3.221,0.0,2.95,916,,16219.9,5248.97,2025-09-11,,,EARRING,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_2,LBL00235,H846348,EARRING LBL00235,EARRING,916.0,3.027,2.694,0.023,2.468,1.0,DES7271,,5012.0,MAIN_STORE,15.0,2025-11-24 11:50:05.484179,33.0,Customer_33,Customer,Net 0,+918610883633
273,STORE_2_V10272,2025-09-11,SALE,51,LBL00123,,60.808,60.772,0.005,55.667,916,,315848.52,5265.92,2025-09-11,,,CHAIN,,,,,,,,,,,9,,,,,,10+ GM,,STORE_2,LBL00123,H344026,CHAIN LBL00123,CHAIN,916.0,54.563,54.216,0.213,49.662,1.0,DES5759,,5006.0,MAIN_STORE,5.0,2025-11-24 11:50:05.200625,51.0,Customer_51,Customer,Net 15,+918576609019
274,STORE_2_V10273,2025-09-11,SALE,111,LBL00008,,6.275,5.841,0.05,5.35,916,,33218.82,5677.05,2025-09-11,,,BANGLE,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_2,LBL00008,H213132,BANGLE LBL00008,BANGLE,916.0,6.58,6.38,0.032,5.844,1.0,DES1312,,5009.0,MAIN_STORE,19.0,2025-11-24 11:50:04.898521,111.0,Customer_111,Customer,Net 0,+918502020490
275,STORE_2_V10274,2025-09-11,SALE,96,LBL00122,,9.266,8.74,0.081,8.006,916,,44227.25,5252.31,2025-09-11,,,RING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_2,LBL00122,H947228,RING LBL00122,RING,916.0,9.981,9.636,0.043,8.827,1.0,DES3947,,5019.0,MAIN_STORE,8.0,2025-11-24 11:50:05.198137,96.0,Customer_96,Customer,Net 15,+919801385697
276,STORE_2_V10275,2025-09-11,SALE,92,LBL00229,,36.478,36.378,0.0,33.322,916,,188225.61,5319.13,2025-09-11,,,BANGLE,,,,,,,,,,,12,,,,,,20–40 GM,,STORE_2,LBL00229,H635218,BANGLE LBL00229,BANGLE,916.0,38.782,38.325,0.019,35.106,1.0,DES7622,,5004.0,MAIN_STORE,21.0,2025-11-24 11:50:05.470414,92.0,Customer_92,Customer,Net 15,+919997331061
277,STORE_2_V10276,2025-09-11,SALE,16,LBL00217,,3.2,3.157,0.0,2.368,750,,14485.44,5838.39,2025-09-11,,,PENDANT,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_2,LBL00217,H172988,PENDANT LBL00217,PENDANT,750.0,3.372,3.139,0.006,2.354,1.0,DES2781,,5019.0,MAIN_STORE,10.0,2025-11-24 11:50:05.441947,16.0,Customer_16,Customer,Net 15,+917453179940
278,STORE_2_V10277,2025-09-11,SALE,25,LBL00219,,24.586,24.189,0.0,14.151,585,,89616.61,5705.47,2025-09-11,,,BANGLE,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_2,LBL00219,H618306,BANGLE LBL00219,BANGLE,585.0,24.129,23.735,0.024,13.885,1.0,DES2007,,5002.0,MAIN_STORE,20.0,2025-11-24 11:50:05.447058,25.0,Customer_25,Customer,Net 30,+919576618444
279,STORE_2_V10278,2025-09-12,SALE,76,LBL00232,,8.439,8.003,0.01,6.002,750,,37681.77,5897.49,2025-09-12,,,PENDANT,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_2,LBL00232,H100884,PENDANT LBL00232,PENDANT,750.0,8.068,7.983,0.0,5.987,1.0,DES6885,,5003.0,MAIN_STORE,10.0,2025-11-24 11:50:05.476474,76.0,Customer_76,Customer,Net 0,+918403731150
280,STORE_2_V10279,2025-09-12,SALE,86,LBL00215,,15.91,15.505,0.0,14.203,916,,84789.24,5769.32,2025-09-12,,,BANGLE,,,,,,,,,,,11,,,,,,10–20 GM,,STORE_2,LBL00215,H682051,BANGLE LBL00215,BANGLE,916.0,14.239,13.889,0.002,12.722,1.0,DES2599,,5014.0,MAIN_STORE,19.0,2025-11-24 11:50:05.436950,86.0,Customer_86,Customer,Net 0,+918443831341
281,STORE_2_V10280,2025-09-12,SALE,11,LBL00069,,8.946,8.834,0.0,6.625,750,,38065.18,5367.06,2025-09-12,,,EARRING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_2,LBL00069,H408721,EARRING LBL00069,EARRING,750.0,9.006,8.692,0.091,6.519,1.0,DES1893,,5016.0,MAIN_STORE,16.0,2025-11-24 11:50:05.051106,11.0,Customer_11,Customer,Net 0,+917829441721
282,STORE_2_V10281,2025-09-12,SALE,82,LBL00045,,36.088,35.637,0.0,32.643,916,,189477.6,5625.8,2025-09-12,,,CHAIN,,,,,,,,,,,12,,,,,,20–40 GM,,STORE_2,LBL00045,H476712,CHAIN LBL00045,CHAIN,916.0,37.99,37.63,0.134,34.47,1.0,DES2302,,5015.0,MAIN_STORE,4.0,2025-11-24 11:50:04.986280,82.0,Customer_82,Customer,Net 30,+919167796058
283,STORE_2_V10282,2025-09-13,SALE,108,LBL00146,,2.776,2.355,0.093,2.157,916,,14076.54,5288.04,2025-09-13,,,BANGLE,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_2,LBL00146,H981578,BANGLE LBL00146,BANGLE,916.0,2.829,2.716,0.0,2.488,1.0,DES1510,,5010.0,MAIN_STORE,18.0,2025-11-24 11:50:05.256739,108.0,Customer_108,Customer,Net 15,+918479723230
284,STORE_2_V10283,2025-09-13,SALE,94,LBL00047,,49.419,49.358,0.012,28.874,585,,187496.8,5915.52,2025-09-13,,,CHAIN,,,,,,,,,,,9,,,,,,10+ GM,,STORE_2,LBL00047,H591534,CHAIN LBL00047,CHAIN,585.0,50.06,49.754,0.006,29.106,1.0,DES7126,,5005.0,MAIN_STORE,5.0,2025-11-24 11:50:04.991343,94.0,Customer_94,Customer,Net 15,+919402158803
285,STORE_2_V10284,2025-09-13,SALE,2,LBL00202,,44.258,44.12,0.009,25.81,585,,168448.34,5852.2,2025-09-13,,,CHAIN,,,,,,,,,,,9,,,,,,10+ GM,,STORE_2,LBL00202,H207932,CHAIN LBL00202,CHAIN,585.0,45.672,45.365,0.046,26.538,1.0,DES7646,,5003.0,MAIN_STORE,4.0,2025-11-24 11:50:05.404225,2.0,Customer_2,Customer,Net 15,+917250396691
286,STORE_2_V10285,2025-09-13,SALE,108,LBL00079,,12.122,11.71,0.0,8.783,750,,53105.71,5752.75,2025-09-13,,,CHAIN,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_2,LBL00079,H764873,CHAIN LBL00079,CHAIN,750.0,12.023,11.79,0.047,8.842,1.0,DES6946,,5002.0,MAIN_STORE,3.0,2025-11-24 11:50:05.084763,108.0,Customer_108,Customer,Net 15,+918479723230
287,STORE_2_V10286,2025-09-13,SALE,91,LBL00098,,41.264,41.085,0.003,37.634,916,,213910.91,5450.61,2025-09-13,,,BANGLE,,,,,,,,,,,9,,,,,,10+ GM,,STORE_2,LBL00098,H759172,BANGLE LBL00098,BANGLE,916.0,36.586,36.203,0.153,33.162,1.0,DES4401,,5001.0,MAIN_STORE,21.0,2025-11-24 11:50:05.140154,91.0,Customer_91,Customer,Net 15,+919155313861
288,STORE_2_V10287,2025-09-13,SALE,35,LBL00049,,6.808,6.277,0.0,3.672,585,,21137.84,5410.44,2025-09-13,,,PENDANT,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_2,LBL00049,H596864,PENDANT LBL00049,PENDANT,585.0,7.178,7.028,0.112,4.111,1.0,DES3253,,5005.0,MAIN_STORE,10.0,2025-11-24 11:50:04.996299,35.0,Customer_35,Customer,Net 15,+918943058119
289,STORE_2_V10288,2025-09-13,SALE,63,LBL00024,,27.288,27.068,0.007,24.794,916,,150187.5,5683.91,2025-09-13,,,BRACELET,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_2,LBL00024,H458388,BRACELET LBL00024,BRACELET,916.0,25.175,24.997,0.05,22.897,1.0,DES7436,,5004.0,MAIN_STORE,20.0,2025-11-24 11:50:04.937538,63.0,Customer_63,Customer,Net 30,+918290179211
290,STORE_2_V10289,2025-09-13,SALE,88,LBL00162,,38.546,38.045,0.0,22.256,585,,130067.83,5643.43,2025-09-13,,,BANGLE,,,,,,,,,,,12,,,,,,20–40 GM,,STORE_2,LBL00162,H906859,BANGLE LBL00162,BANGLE,585.0,39.183,38.945,0.0,22.783,1.0,DES2609,,5016.0,MAIN_STORE,21.0,2025-11-24 11:50:05.298948,88.0,Customer_88,Customer,Net 30,+917211789542
291,STORE_2_V10290,2025-09-13,SALE,27,LBL00146,,2.926,2.33,0.017,2.134,916,,13876.57,5804.8,2025-09-13,,,BANGLE,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_2,LBL00146,H981578,BANGLE LBL00146,BANGLE,916.0,2.829,2.716,0.0,2.488,1.0,DES1510,,5010.0,MAIN_STORE,18.0,2025-11-24 11:50:05.256739,27.0,Customer_27,Customer,Net 15,+919362581359
292,STORE_2_V10291,2025-09-14,SALE,90,LBL00088,,3.739,3.158,0.083,1.847,585,,12255.62,5792.92,2025-09-14,,,BANGLE,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_2,LBL00088,H756883,BANGLE LBL00088,BANGLE,585.0,3.964,3.77,0.036,2.206,1.0,DES3960,,5003.0,MAIN_STORE,18.0,2025-11-24 11:50:05.111709,90.0,Customer_90,Customer,Net 15,+917365411459
293,STORE_2_V10292,2025-09-14,SALE,27,LBL00198,,4.156,3.994,0.013,3.659,916,,23268.96,5884.17,2025-09-14,,,BANGLE,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_2,LBL00198,H598424,BANGLE LBL00198,BANGLE,916.0,5.006,4.776,0.045,4.375,1.0,DES2849,,5011.0,MAIN_STORE,19.0,2025-11-24 11:50:05.393931,27.0,Customer_27,Customer,Net 15,+919362581359
294,STORE_2_V10293,2025-09-14,SALE,24,LBL00162,,41.261,40.971,0.029,23.968,585,,139653.63,5491.18,2025-09-14,,,BANGLE,,,,,,,,,,,9,,,,,,10+ GM,,STORE_2,LBL00162,H906859,BANGLE LBL00162,BANGLE,585.0,39.183,38.945,0.0,22.783,1.0,DES2609,,5016.0,MAIN_STORE,21.0,2025-11-24 11:50:05.298948,24.0,Customer_24,Customer,Net 30,+917679362694
295,STORE_2_V10294,2025-09-14,SALE,116,LBL00151,,32.457,32.427,0.0,29.703,916,,177271.05,5846.57,2025-09-14,,,BANGLE,,,,,,,,,,,12,,,,,,20–40 GM,,STORE_2,LBL00151,H384685,BANGLE LBL00151,BANGLE,916.0,31.975,31.574,0.06,28.922,1.0,DES7780,,5002.0,MAIN_STORE,21.0,2025-11-24 11:50:05.268794,116.0,Customer_116,Customer,Net 30,+918605548088
296,STORE_2_V10295,2025-09-14,SALE,61,LBL00108,,18.386,18.179,0.0,16.652,916,,94579.86,5480.97,2025-09-14,,,BRACELET,,,,,,,,,,,11,,,,,,10–20 GM,,STORE_2,LBL00108,H197649,BRACELET LBL00108,BRACELET,916.0,19.342,19.018,0.018,17.42,1.0,DES5903,,5010.0,MAIN_STORE,20.0,2025-11-24 11:50:05.165490,61.0,Customer_61,Customer,Net 30,+919474899565
297,STORE_2_V10296,2025-09-15,SALE,97,LBL00048,,5.287,5.264,0.046,4.822,916,,29596.64,5636.82,2025-09-15,,,RING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_2,LBL00048,H993522,RING LBL00048,RING,916.0,5.301,5.234,0.007,4.794,1.0,DES7348,,5015.0,MAIN_STORE,8.0,2025-11-24 11:50:04.993783,97.0,Customer_97,Customer,Net 30,+917842240083
298,STORE_2_V10297,2025-09-15,SALE,61,LBL00103,,3.941,3.439,0.014,2.012,585,,12363.76,5654.67,2025-09-15,,,EARRING,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_2,LBL00103,H191962,EARRING LBL00103,EARRING,585.0,3.79,3.436,0.07,2.01,1.0,DES1803,,5003.0,MAIN_STORE,15.0,2025-11-24 11:50:05.153071,61.0,Customer_61,Customer,Net 30,+919474899565
299,STORE_2_V10298,2025-09-15,SALE,39,LBL00103,,3.465,3.431,0.0,2.007,585,,12612.07,5869.12,2025-09-15,,,EARRING,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_2,LBL00103,H191962,EARRING LBL00103,EARRING,585.0,3.79,3.436,0.07,2.01,1.0,DES1803,,5003.0,MAIN_STORE,15.0,2025-11-24 11:50:05.153071,39.0,Customer_39,Customer,Net 0,+919223115272
300,STORE_2_V10299,2025-09-15,SALE,55,LBL00108,,18.108,17.641,0.04,16.159,916,,91397.44,5245.42,2025-09-15,,,BRACELET,,,,,,,,,,,11,,,,,,10–20 GM,,STORE_2,LBL00108,H197649,BRACELET LBL00108,BRACELET,916.0,19.342,19.018,0.018,17.42,1.0,DES5903,,5010.0,MAIN_STORE,20.0,2025-11-24 11:50:05.165490,55.0,Customer_55,Customer,Net 30,+918717120387
301,STORE_2_V10300,2025-09-15,SALE,39,LBL00237,,28.699,28.166,0.02,21.125,750,,137270.55,5920.29,2025-09-15,,,BRACELET,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_2,LBL00237,H321476,BRACELET LBL00237,BRACELET,750.0,27.796,27.393,0.092,20.544,1.0,DES3841,,5015.0,MAIN_STORE,20.0,2025-11-24 11:50:05.489589,39.0,Customer_39,Customer,Net 0,+919223115272
302,STORE_2_V10301,2025-09-15,SALE,85,LBL00034,,28.881,28.674,0.0,21.505,750,,128430.66,5446.13,2025-09-15,,,BANGLE,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_2,LBL00034,H265725,BANGLE LBL00034,BANGLE,750.0,30.733,30.526,0.003,22.895,1.0,DES6201,,5002.0,MAIN_STORE,21.0,2025-11-24 11:50:04.960208,85.0,Customer_85,Customer,Net 15,+917635708419
303,STORE_2_V10302,2025-09-15,SALE,45,LBL00206,,7.432,7.151,0.0,6.55,916,,38802.06,5695.91,2025-09-15,,,EARRING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_2,LBL00206,H751034,EARRING LBL00206,EARRING,916.0,7.433,7.267,0.006,6.657,1.0,DES4992,,5017.0,MAIN_STORE,16.0,2025-11-24 11:50:05.414642,45.0,Customer_45,Customer,Net 30,+919195894317
304,STORE_2_V10303,2025-09-15,SALE,39,LBL00045,,33.56,33.369,0.0,30.566,916,,168914.16,5370.38,2025-09-15,,,CHAIN,,,,,,,,,,,12,,,,,,20–40 GM,,STORE_2,LBL00045,H476712,CHAIN LBL00045,CHAIN,916.0,37.99,37.63,0.134,34.47,1.0,DES2302,,5015.0,MAIN_STORE,4.0,2025-11-24 11:50:04.986280,39.0,Customer_39,Customer,Net 0,+919223115272
305,STORE_2_V10304,2025-09-15,SALE,20,LBL00063,,9.649,9.235,0.0,8.459,916,,46516.39,5338.92,2025-09-15,,,NECKLACE,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_2,LBL00063,H643899,NECKLACE LBL00063,NECKLACE,916.0,9.738,9.582,0.022,8.778,1.0,DES9812,,5012.0,MAIN_STORE,10.0,2025-11-24 11:50:05.031913,20.0,Customer_20,Customer,Net 15,+917447116404
306,STORE_2_V10305,2025-09-15,SALE,88,LBL00141,,14.702,14.46,0.0,8.459,585,,53216.41,5702.93,2025-09-15,,,EARRING,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_2,LBL00141,H975671,EARRING LBL00141,EARRING,585.0,15.305,15.015,0.015,8.784,1.0,DES9537,,5009.0,MAIN_STORE,17.0,2025-11-24 11:50:05.245098,88.0,Customer_88,Customer,Net 30,+917211789542
307,STORE_2_V10306,2025-09-16,SALE,118,LBL00196,,8.836,8.769,0.0,8.032,916,,50178.03,5893.71,2025-09-16,,,PENDANT,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_2,LBL00196,H927094,PENDANT LBL00196,PENDANT,916.0,9.739,9.328,0.111,8.544,1.0,DES6320,,5014.0,MAIN_STORE,10.0,2025-11-24 11:50:05.388733,118.0,Customer_118,Customer,Net 0,+917234238999
308,STORE_2_V10307,2025-09-16,SALE,115,LBL00084,,6.286,6.109,0.03,4.582,750,,27545.71,5606.89,2025-09-16,,,RING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_2,LBL00084,H692960,RING LBL00084,RING,750.0,5.506,5.306,0.022,3.979,1.0,DES3459,,5005.0,MAIN_STORE,8.0,2025-11-24 11:50:05.100188,115.0,Customer_115,Customer,Net 0,+917857641458
309,STORE_2_V10308,2025-09-16,SALE,95,LBL00172,,7.841,7.259,0.0,6.649,916,,41276.32,5660.09,2025-09-16,,,PENDANT,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_2,LBL00172,H400487,PENDANT LBL00172,PENDANT,916.0,8.015,7.765,0.025,7.114,1.0,DES5532,,5017.0,MAIN_STORE,10.0,2025-11-24 11:50:05.327896,95.0,Customer_95,Customer,Net 0,+919095347470
310,STORE_2_V10309,2025-09-16,SALE,47,LBL00095,,14.917,14.706,0.0,8.603,585,,55099.85,5762.45,2025-09-16,,,CHAIN,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_2,LBL00095,H530074,CHAIN LBL00095,CHAIN,585.0,16.376,16.036,0.014,9.381,1.0,DES8239,,5002.0,MAIN_STORE,3.0,2025-11-24 11:50:05.132644,47.0,Customer_47,Customer,Net 30,+917664494972
311,STORE_2_V10310,2025-09-16,SALE,30,LBL00166,,21.785,21.694,0.0,19.872,916,,111287.71,5440.89,2025-09-16,,,CHAIN,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_2,LBL00166,H104309,CHAIN LBL00166,CHAIN,916.0,21.98,21.44,0.01,19.64,1.0,DES6095,,5001.0,MAIN_STORE,4.0,2025-11-24 11:50:05.310123,30.0,Customer_30,Customer,Net 15,+918389211119
312,STORE_2_V10311,2025-09-17,SALE,24,LBL00168,,7.461,7.2,0.006,4.212,585,,25767.72,5707.82,2025-09-17,,,PENDANT,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_2,LBL00168,H589554,PENDANT LBL00168,PENDANT,585.0,6.998,6.618,0.014,3.871,1.0,DES1755,,5003.0,MAIN_STORE,10.0,2025-11-24 11:50:05.315385,24.0,Customer_24,Customer,Net 30,+917679362694
313,STORE_2_V10312,2025-09-17,SALE,54,LBL00067,,4.942,4.826,0.034,2.823,585,,18036.78,5821.48,2025-09-17,,,PENDANT,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_2,LBL00067,H517375,PENDANT LBL00067,PENDANT,585.0,5.384,5.189,0.146,3.036,1.0,DES5989,,5009.0,MAIN_STORE,10.0,2025-11-24 11:50:05.046071,54.0,Customer_54,Customer,Net 15,+917394729488
314,STORE_2_V10313,2025-09-17,SALE,45,LBL00022,,4.456,4.041,0.0,3.031,750,,18396.45,5514.2,2025-09-17,,,RING,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_2,LBL00022,H954441,RING LBL00022,RING,750.0,4.535,4.36,0.103,3.27,1.0,DES1482,,5017.0,MAIN_STORE,7.0,2025-11-24 11:50:04.932563,45.0,Customer_45,Customer,Net 30,+919195894317
315,STORE_2_V10314,2025-09-17,SALE,41,LBL00042,,7.947,7.861,0.038,4.599,585,,27846.27,5550.1,2025-09-17,,,RING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_2,LBL00042,H899484,RING LBL00042,RING,585.0,6.824,6.696,0.014,3.917,1.0,DES5372,,5019.0,MAIN_STORE,8.0,2025-11-24 11:50:04.979076,41.0,Customer_41,Customer,Net 0,+918289924514
316,STORE_2_V10315,2025-09-17,SALE,86,LBL00246,,6.673,6.426,0.0,5.886,916,,34498.92,5409.93,2025-09-17,,,RING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_2,LBL00246,H927251,RING LBL00246,RING,916.0,6.325,6.095,0.048,5.583,1.0,DES7974,,5019.0,MAIN_STORE,8.0,2025-11-24 11:50:05.511366,86.0,Customer_86,Customer,Net 0,+918443831341
317,STORE_2_V10316,2025-09-17,SALE,104,LBL00155,,3.48,2.997,0.025,2.248,750,,14561.86,5783.42,2025-09-17,,,PENDANT,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_2,LBL00155,H217683,PENDANT LBL00155,PENDANT,750.0,3.538,3.242,0.034,2.432,1.0,DES7131,,5001.0,MAIN_STORE,10.0,2025-11-24 11:50:05.281638,104.0,Customer_104,Customer,Net 0,+917483312111
318,STORE_2_V10317,2025-09-17,SALE,69,LBL00217,,3.329,2.746,0.0,2.059,750,,13094.95,5926.23,2025-09-17,,,PENDANT,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_2,LBL00217,H172988,PENDANT LBL00217,PENDANT,750.0,3.372,3.139,0.006,2.354,1.0,DES2781,,5019.0,MAIN_STORE,10.0,2025-11-24 11:50:05.441947,69.0,Customer_69,Customer,Net 0,+919803665224
319,STORE_2_V10318,2025-09-17,SALE,112,LBL00099,,37.368,36.96,0.0,33.855,916,,217981.91,5902.96,2025-09-17,,,BRACELET,,,,,,,,,,,12,,,,,,20–40 GM,,STORE_2,LBL00099,H293818,BRACELET LBL00099,BRACELET,916.0,40.277,39.948,0.095,36.593,1.0,DES3429,,5001.0,MAIN_STORE,21.0,2025-11-24 11:50:05.142593,112.0,Customer_112,Customer,Net 30,+918899277934
320,STORE_2_V10319,2025-09-18,SALE,66,LBL00051,,5.514,5.024,0.022,4.602,916,,26518.14,5557.31,2025-09-18,,,PENDANT,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_2,LBL00051,H528436,PENDANT LBL00051,PENDANT,916.0,5.472,5.14,0.041,4.708,1.0,DES1245,,5008.0,MAIN_STORE,10.0,2025-11-24 11:50:05.001363,66.0,Customer_66,Customer,Net 0,+918436192596
